PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_lionnight_1_4,illumination,919,799,10.43,0.9552,0.8509,0.9543,0.9804,1,1,1,0.0448,0.6816,0.8090,0.9045
i_lionnight_1_5,illumination,904,791,10.67,1.0802,0.8363,0.9414,0.9768,1,1,1,0.0000,0.6399,0.7840,0.8920
i_lionnight_1_6,illumination,941,806,10.52,0.9604,0.8300,0.9182,0.9532,1,1,1,0.0396,0.6799,0.8079,0.9040
i_londonbridge_1_2,illumination,1147,1048,9.86,0.9178,0.8980,0.9712,0.9808,1,1,1,0.0822,0.6941,0.8164,0.9082
i_londonbridge_1_3,illumination,1041,950,10.52,0.9204,0.8761,0.9750,0.9923,1,1,1,0.0796,0.6932,0.8159,0.9080
i_londonbridge_1_4,illumination,964,783,10.53,2.4766,0.7521,0.9357,0.9793,1,1,1,0.0000,0.1745,0.5047,0.7523
i_londonbridge_1_5,illumination,648,370,10.04,3.8119,0.5000,0.6975,0.8735,0,1,1,0.0000,0.0000,0.2376,0.6188
i_londonbridge_1_6,illumination,912,745,9.67,0.7051,0.7950,0.9408,0.9814,1,1,1,0.2949,0.7650,0.8590,0.9295
i_melon_1_2,illumination,986,824,10.80,0.3084,0.8337,0.9229,0.9594,1,1,1,0.6916,0.8972,0.9383,0.9692
i_melon_1_3,illumination,818,626,10.32,0.7086,0.7518,0.8667,0.9377,1,1,1,0.2914,0.7638,0.8583,0.9291
i_melon_1_4,illumination,551,294,10.91,1.5157,0.5100,0.6770,0.8167,1,1,1,0.0000,0.4948,0.6969,0.8484
i_melon_1_5,illumination,868,638,10.88,1.2389,0.7177,0.8594,0.9182,1,1,1,0.0000,0.5870,0.7522,0.8761
i_melon_1_6,illumination,787,548,10.85,1.1312,0.6912,0.8170,0.8945,1,1,1,0.0000,0.6229,0.7738,0.8869
i_miniature_1_2,illumination,1321,1224,11.44,0.3675,0.9220,0.9674,0.9864,1,1,1,0.6325,0.8775,0.9265,0.9632
i_miniature_1_3,illumination,1129,980,11.75,0.8817,0.8636,0.9371,0.9663,1,1,1,0.1183,0.7061,0.8237,0.9118
i_miniature_1_4,illumination,812,618,10.64,1.3998,0.7389,0.8682,0.9286,1,1,1,0.0000,0.5334,0.7200,0.8600
i_miniature_1_5,illumination,534,308,10.68,1.1688,0.5730,0.7397,0.8258,1,1,1,0.0000,0.6104,0.7662,0.8831
i_miniature_1_6,illumination,1082,922,10.87,1.1208,0.8494,0.9187,0.9501,1,1,1,0.0000,0.6264,0.7758,0.8879
i_nescafe_1_2,illumination,870,707,10.22,0.6423,0.8103,0.8862,0.9310,1,1,1,0.3577,0.7859,0.8715,0.9358
i_nescafe_1_3,illumination,1023,862,10.47,1.1701,0.8475,0.8993,0.9355,1,1,1,0.0000,0.6100,0.7660,0.8830
i_nescafe_1_4,illumination,1071,890,10.45,0.2449,0.8394,0.9048,0.9608,1,1,1,0.7551,0.9184,0.9510,0.9755
i_nescafe_1_5,illumination,973,808,10.58,0.4828,0.8294,0.9075,0.9630,1,1,1,0.5172,0.8391,0.9034,0.9517
i_nescafe_1_6,illumination,934,720,10.43,0.0000,0.7848,0.8758,0.9336,1,1,1,1.0000,1.0000,1.0000,1.0000
i_nijmegen_1_2,illumination,1557,1321,11.22,0.8506,0.8215,0.9473,0.9859,1,1,1,0.1494,0.7165,0.8299,0.9149
i_nijmegen_1_3,illumination,1651,1463,11.54,0.6591,0.8716,0.9679,0.9921,1,1,1,0.3409,0.7803,0.8682,0.9341
i_nijmegen_1_4,illumination,994,678,10.90,0.9023,0.6579,0.8209,0.9105,1,1,1,0.0977,0.6992,0.8195,0.9098
i_nijmegen_1_5,illumination,1662,1447,11.15,0.6544,0.8538,0.9585,0.9868,1,1,1,0.3456,0.7819,0.8691,0.9346
i_nijmegen_1_6,illumination,1589,1374,10.53,0.5820,0.8408,0.9553,0.9874,1,1,1,0.4180,0.8060,0.8836,0.9418
i_nuts_1_2,illumination,1150,677,13.61,0.0000,0.6096,0.7557,0.8348,1,1,1,1.0000,1.0000,1.0000,1.0000
i_nuts_1_3,illumination,679,347,13.11,1.8549,0.4948,0.6421,0.7246,1,1,1,0.0000,0.3817,0.6290,0.8145
i_nuts_1_4,illumination,600,233,12.77,1.7536,0.3833,0.5233,0.6183,1,1,1,0.0000,0.4155,0.6493,0.8246
i_nuts_1_5,illumination,482,153,12.91,0.9988,0.3091,0.4585,0.5581,1,1,1,0.0012,0.6671,0.8002,0.9001
i_nuts_1_6,illumination,409,92,13.06,1.8242,0.2176,0.3130,0.4010,1,1,1,0.0000,0.3919,0.6352,0.8176
i_objects_1_2,illumination,1232,1041,9.91,0.5400,0.8263,0.9643,0.9903,1,1,1,0.4600,0.8200,0.8920,0.9460
