PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_objects_1_6,illumination,1549,1408,5.10,0.1305,0.9122,0.9587,0.9845,1,1,1,0.8695,0.9565,0.9739,0.9870
i_parking_1_2,illumination,924,795,3.94,0.3021,0.8647,0.9297,0.9621,1,1,1,0.6979,0.8993,0.9396,0.9698
i_parking_1_3,illumination,938,767,3.94,0.6951,0.8156,0.9083,0.9424,1,1,1,0.3049,0.7683,0.8610,0.9305
i_parking_1_4,illumination,856,623,4.31,1.1397,0.7068,0.8236,0.9019,1,1,1,0.0000,0.6201,0.7721,0.8860
i_parking_1_5,illumination,731,469,3.65,1.5149,0.6252,0.7209,0.7934,1,1,1,0.0000,0.4950,0.6970,0.8485
i_parking_1_6,illumination,825,588,3.83,0.8096,0.7042,0.8145,0.8558,1,1,1,0.1904,0.7301,0.8381,0.9190
i_partyfood_1_2,illumination,501,499,3.20,0.3104,0.9960,0.9980,1.0000,1,1,1,0.6896,0.8965,0.9379,0.9690
i_partyfood_1_3,illumination,473,467,3.46,0.4492,0.9915,0.9979,0.9979,1,1,1,0.5508,0.8503,0.9102,0.9551
i_partyfood_1_4,illumination,455,440,3.24,0.7423,0.9648,0.9912,0.9934,1,1,1,0.2577,0.7526,0.8515,0.9258
i_partyfood_1_5,illumination,441,423,3.28,1.4420,0.9592,0.9864,0.9932,1,1,1,0.0000,0.5193,0.7116,0.8558
i_partyfood_1_6,illumination,422,401,3.76,1.7366,0.9384,0.9834,0.9953,1,1,1,0.0000,0.4211,0.6527,0.8263
i_pinard_1_2,illumination,594,557,3.61,0.4901,0.9411,0.9731,0.9865,1,1,1,0.5099,0.8366,0.9020,0.9510
i_pinard_1_3,illumination,588,445,4.17,1.6409,0.7568,0.8214,0.8537,1,1,1,0.0000,0.4530,0.6718,0.8359
i_pinard_1_4,illumination,582,462,3.42,1.0894,0.7869,0.8522,0.8814,1,1,1,0.0000,0.6369,0.7821,0.8911
i_pinard_1_5,illumination,594,486,4.35,1.6258,0.8081,0.8603,0.9007,1,1,1,0.0000,0.4581,0.6748,0.8374
i_pinard_1_6,illumination,572,495,3.38,1.1634,0.8566,0.9003,0.9353,1,1,1,0.0000,0.6122,0.7673,0.8837
i_pool_1_2,illumination,489,287,3.38,1.5453,0.5808,0.6503,0.7219,1,1,1,0.0000,0.4849,0.6909,0.8455
i_pool_1_3,illumination,374,133,3.55,2.7240,0.3583,0.4358,0.4813,1,1,1,0.0000,0.0920,0.4552,0.7276
i_pool_1_4,illumination,387,137,3.36,2.7890,0.3514,0.4289,0.4780,1,1,1,0.0000,0.0703,0.4422,0.7211
i_pool_1_5,illumination,437,207,3.29,1.1472,0.4691,0.5469,0.5973,1,1,1,0.0000,0.6176,0.7706,0.8853
i_pool_1_6,illumination,423,203,3.27,1.7163,0.4728,0.5414,0.5721,1,1,1,0.0000,0.4279,0.6567,0.8284
i_porta_1_2,illumination,943,557,4.40,1.3236,0.5917,0.7264,0.8218,1,1,1,0.0000,0.5588,0.7353,0.8676
i_porta_1_3,illumination,949,564,4.22,0.6176,0.6038,0.7165,0.8061,1,1,1,0.3824,0.7941,0.8765,0.9382
i_porta_1_4,illumination,929,519,4.54,0.7505,0.5554,0.7147,0.7912,1,1,1,0.2495,0.7498,0.8499,0.9249
i_porta_1_5,illumination,560,410,3.93,0.6637,0.7304,0.8607,0.9125,1,1,1,0.3363,0.7788,0.8673,0.9336
i_porta_1_6,illumination,595,320,3.78,0.6456,0.5361,0.6420,0.7042,1,1,1,0.3544,0.7848,0.8709,0.9354
i_resort_1_2,illumination,1503,1331,4.73,0.4190,0.8842,0.9428,0.9634,1,1,1,0.5810,0.8603,0.9162,0.9581
i_resort_1_3,illumination,1595,1513,5.16,0.1284,0.9473,0.9762,0.9856,1,1,1,0.8716,0.9572,0.9743,0.9872
i_resort_1_4,illumination,1608,1529,4.87,0.0000,0.9540,0.9751,0.9857,1,1,1,1.0000,1.0000,1.0000,1.0000
i_resort_1_5,illumination,1482,1250,4.91,0.3855,0.8414,0.9170,0.9501,1,1,1,0.6145,0.8715,0.9229,0.9614
i_resort_1_6,illumination,1401,1204,4.98,0.7471,0.8394,0.9179,0.9486,1,1,1,0.2529,0.7510,0.8506,0.9253
i_salon_1_2,illumination,1566,1483,4.74,0.3267,0.9336,0.9738,0.9904,1,1,1,0.6733,0.8911,0.9347,0.9673
i_salon_1_3,illumination,1339,1201,4.75,0.5081,0.8641,0.9350,0.9649,1,1,1,0.4919,0.8306,0.8984,0.9492
i_salon_1_4,illumination,1179,943,4.25,0.5371,0.7812,0.8668,0.9075,1,1,1,0.4629,0.8210,0.8926,0.9463
i_salon_1_5,illumination,1431,1289,4.63,0.3435,0.8959,0.9476,0.9748,1,1,1,0.6565,0.8855,0.9313,0.9656
