PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_miniature_1_3,illumination,1409,1260,4.31,0.5713,0.8758,0.9312,0.9560,1,1,1,0.4287,0.8096,0.8857,0.9429
i_miniature_1_4,illumination,1074,796,4.52,0.9209,0.7263,0.8017,0.8352,1,1,1,0.0791,0.6930,0.8158,0.9079
i_miniature_1_5,illumination,718,400,3.84,1.1214,0.5557,0.6240,0.6671,1,1,1,0.0000,0.6262,0.7757,0.8879
i_miniature_1_6,illumination,1399,1249,4.48,0.7713,0.8835,0.9307,0.9564,1,1,1,0.2287,0.7429,0.8457,0.9229
i_nescafe_1_2,illumination,907,780,3.88,0.1579,0.8611,0.9118,0.9350,1,1,1,0.8421,0.9474,0.9684,0.9842
i_nescafe_1_3,illumination,1014,886,3.76,0.9436,0.8728,0.9034,0.9241,1,1,1,0.0564,0.6855,0.8113,0.9056
i_nescafe_1_4,illumination,1051,919,3.78,0.5940,0.8744,0.9049,0.9248,1,1,1,0.4060,0.8020,0.8812,0.9406
i_nescafe_1_5,illumination,908,778,3.67,0.5557,0.8590,0.8943,0.9229,1,1,1,0.4443,0.8148,0.8889,0.9444
i_nescafe_1_6,illumination,963,791,3.87,0.1401,0.8214,0.8816,0.9190,1,1,1,0.8599,0.9533,0.9720,0.9860
i_nijmegen_1_2,illumination,1570,1242,4.69,0.9170,0.7599,0.8643,0.9089,1,1,1,0.0830,0.6943,0.8166,0.9083
i_nijmegen_1_3,illumination,1605,1293,5.07,0.7223,0.7869,0.8885,0.9271,1,1,1,0.2777,0.7592,0.8555,0.9278
i_nijmegen_1_4,illumination,1107,681,5.01,0.4643,0.6016,0.7118,0.7615,1,1,1,0.5357,0.8452,0.9071,0.9536
i_nijmegen_1_5,illumination,1598,1287,4.59,0.7506,0.7897,0.8849,0.9293,1,1,1,0.2494,0.7498,0.8499,0.9249
i_nijmegen_1_6,illumination,1561,1213,4.69,0.7724,0.7636,0.8661,0.9135,1,1,1,0.2276,0.7425,0.8455,0.9228
i_nuts_1_2,illumination,1260,969,4.67,0.6523,0.7548,0.8516,0.9151,1,1,1,0.3477,0.7826,0.8695,0.9348
i_nuts_1_3,illumination,1044,711,5.09,0.8380,0.6695,0.7807,0.8400,1,1,1,0.1620,0.7207,0.8324,0.9162
i_nuts_1_4,illumination,850,493,4.61,0.8476,0.5576,0.6741,0.7471,1,1,1,0.1524,0.7175,0.8305,0.9152
i_nuts_1_5,illumination,672,301,5.81,0.5700,0.4315,0.5744,0.6443,1,1,1,0.4300,0.8100,0.8860,0.9430
i_nuts_1_6,illumination,605,204,5.04,1.5479,0.3074,0.4281,0.5091,1,1,1,0.0000,0.4840,0.6904,0.8452
i_objects_1_2,illumination,1483,1257,4.35,0.7151,0.8490,0.9278,0.9663,1,1,1,0.2849,0.7616,0.8570,0.9285
i_objects_1_3,illumination,1433,1148,4.56,1.1423,0.7920,0.8946,0.9386,1,1,1,0.0000,0.6192,0.7715,0.8858
i_objects_1_4,illumination,1291,902,5.24,0.9356,0.6956,0.8033,0.8699,1,1,1,0.0644,0.6881,0.8129,0.9064
i_objects_1_5,illumination,1309,867,4.50,1.0810,0.6639,0.7853,0.8663,1,1,1,0.0000,0.6397,0.7838,0.8919
i_objects_1_6,illumination,1604,1443,4.41,0.0975,0.9071,0.9589,0.9825,1,1,1,0.9025,0.9675,0.9805,0.9902
i_parking_1_2,illumination,1023,867,3.70,0.2171,0.8504,0.9169,0.9550,1,1,1,0.7829,0.9276,0.9566,0.9783
i_parking_1_3,illumination,1000,800,3.87,0.4962,0.8070,0.8980,0.9450,1,1,1,0.5038,0.8346,0.9008,0.9504
i_parking_1_4,illumination,926,679,3.63,1.0980,0.7149,0.8326,0.9039,1,1,1,0.0000,0.6340,0.7804,0.8902
i_parking_1_5,illumination,786,501,4.24,1.0124,0.6145,0.7176,0.7888,1,1,1,0.0000,0.6625,0.7975,0.8988
i_parking_1_6,illumination,875,631,4.02,0.7636,0.7120,0.8206,0.8811,1,1,1,0.2364,0.7455,0.8473,0.9236
i_partyfood_1_2,illumination,494,490,3.19,0.0000,0.9919,0.9960,0.9980,1,1,1,1.0000,1.0000,1.0000,1.0000
i_partyfood_1_3,illumination,482,472,3.48,0.1997,0.9793,0.9917,0.9959,1,1,1,0.8003,0.9334,0.9601,0.9800
i_partyfood_1_4,illumination,447,433,3.32,0.3798,0.9687,0.9843,0.9911,1,1,1,0.6202,0.8734,0.9240,0.9620
i_partyfood_1_5,illumination,435,416,3.12,0.2964,0.9586,0.9816,0.9839,1,1,1,0.7036,0.9012,0.9407,0.9704
i_partyfood_1_6,illumination,401,379,3.13,0.8913,0.9377,0.9726,0.9800,1,1,1,0.1087,0.7029,0.8217,0.9109
i_pinard_1_2,illumination,604,570,3.67,0.4896,0.9354,0.9768,0.9818,1,1,1,0.5104,0.8368,0.9021,0.9510
i_pinard_1_3,illumination,590,465,3.62,0.9292,0.7746,0.8356,0.8576,1,1,1,0.0708,0.6903,0.8142,0.9071
i_pinard_1_4,illumination,593,473,3.86,0.8164,0.7858,0.8432,0.8668,1,1,1,0.1836,0.7279,0.8367,0.9184
i_pinard_1_5,illumination,596,500,3.26,0.6782,0.8322,0.8691,0.8977,1,1,1,0.3218,0.7739,0.8644,0.9322
i_pinard_1_6,illumination,591,502,3.33,0.0000,0.8562,0.8934,0.9289,1,1,1,1.0000,1.0000,1.0000,1.0000
i_pool_1_2,illumination,502,316,3.30,0.3483,0.6275,0.6952,0.7430,1,1,1,0.6517,0.8839,0.9303,0.9652
i_pool_1_3,illumination,374,142,3.17,3.4377,0.3743,0.4626,0.5000,0,1,1,0.0000,0.0000,0.3125,0.6562
i_pool_1_4,illumination,383,133,3.36,1.7451,0.3368,0.4230,0.4830,1,1,1,0.0000,0.4183,0.6510,0.8255
i_pool_1_5,illumination,431,215,3.29,1.6628,0.4965,0.5800,0.6288,1,1,1,0.0000,0.4457,0.6674,0.8337
i_pool_1_6,illumination,426,194,3.40,1.5470,0.4507,0.5211,0.5634,1,1,1,0.0000,0.4843,0.6906,0.8453
i_porta_1_2,illumination,1067,591,4.58,0.8957,0.5473,0.7085,0.8107,1,1,1,0.1043,0.7014,0.8209,0.9104
i_porta_1_3,illumination,1071,623,4.35,0.3913,0.5836,0.7404,0.8338,1,1,1,0.6087,0.8696,0.9217,0.9609
i_porta_1_4,illumination,1038,559,4.14,0.7830,0.5337,0.7100,0.8141,1,1,1,0.2170,0.7390,0.8434,0.9217
i_porta_1_5,illumination,512,369,3.29,0.9218,0.7246,0.8281,0.9004,1,1,1,0.0782,0.6927,0.8156,0.9078
i_porta_1_6,illumination,560,313,4.03,0.7457,0.5536,0.6482,0.7000,1,1,1,0.2543,0.7514,0.8509,0.9254
i_resort_1_2,illumination,1596,1405,4.72,0.3486,0.8797,0.9305,0.9530,1,1,1,0.6514,0.8838,0.9303,0.9651
